"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBilling","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","Churn"
"2364-UFROM",1,0,0,0,-0.0965471809446022,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0.187381147031699,0
"6656-JWRQX",0,0,0,0,-1.27735389150701,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.13697703262281,0
"6473-ULUHT",1,0,1,1,-0.666591799836798,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0.669268063091684,0
"1240-KNSEZ",1,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.48426794799018,1
"0836-SEYLU",1,0,1,0,-0.951614109282896,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,-0.80131787040172,1
"4433-JCGCG",1,1,1,0,0.554932383503622,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.20432870782036,1
"3716-BDVDB",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.144177492488389,1
"7688-AWMDX",1,0,1,0,1.57286920295397,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.341032781613389,0
"2842-BCQGE",1,0,0,0,0.43277996516958,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.351887370100452,0
"7244-QWYHG",1,0,1,0,0.717802274615678,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,-0.675030264813586,0
"5899-MQZZL",0,0,0,0,-0.78874421817084,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.340255616954177,1
"6849-OYAMU",1,0,1,1,-0.544439381502756,1,0,2,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1.17109512740243,1
"5312-UXESG",0,0,0,0,0.351345019613552,1,1,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1.10628964558746,0
"9488-HGMJH",0,1,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.212306332345146,1
"6038-GCYEC",0,0,0,0,-0.340852017612686,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,-0.352664534759665,1
"2150-WLKUW",0,0,1,0,0.310627546835538,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-0.0286371256848468,0
"7159-FVYPK",0,0,1,1,-1.19591894595098,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.145839171509286,0
"7032-LMBHI",0,0,0,0,0.188475128501496,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.00371194037139919,0
"1150-WFARN",0,0,1,1,1.40999931184192,1,1,2,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1.46188895605931,1
"6088-BXMRG",0,0,1,1,-0.0151122353885744,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.13287650992181,0
"3144-AUDBS",0,0,1,0,-1.07376652761694,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.518832436849315,1
"4821-SJHJV",0,0,1,1,-0.0151122353885744,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.825465891055954,0
"7346-MEDWM",0,0,0,0,1.0842595296178,1,1,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.614432655402099,0
"1137-DGOWI",0,0,1,0,-0.0965471809446022,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0.182396109969009,0
"5616-PRTNT",1,0,0,1,-0.503721908724742,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.50753145428273,1
"3812-LRZIR",0,0,1,1,-0.218699599278644,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.33804019415129,0
"4818-QIUFN",0,1,0,0,-0.503721908724742,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.478174975688586,1
"9483-GCPWE",1,0,0,1,-0.951614109282896,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.48426794799018,0
"4227-OJHAL",0,0,1,1,1.45071678461993,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.273788456118316,0
"9220-CXRSC",0,0,1,1,1.49143425739794,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.111721076729672,0
"4993-JCRGJ",1,0,0,0,-0.259417072056658,1,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.649327914840926,0
"9537-JALFH",1,0,1,1,1.49143425739794,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49091466407377,0
"6698-OXETB",1,0,0,0,-0.870179163726868,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.4742978738648,0
"2103-ZRXFN",1,0,0,0,-1.27735389150701,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.465658708180627,0
"3724-BSCVH",1,0,1,1,-0.910896636504882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.47263619484391,0
"4877-TSOFF",0,0,1,1,0.921389638505748,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0.365180802267624,0
"9209-NWPGU",1,0,0,0,0.473497437947594,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0212132449420484,0
"6961-VCPMC",1,1,1,0,0.554932383503622,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.519716951210999,1
"7306-YDSOI",1,0,1,1,1.49143425739794,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-0.166556484419256,0
"5288-AHOUP",1,1,0,0,-0.870179163726868,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.456573148416932,0
"6688-UZPWD",0,0,1,0,-0.870179163726868,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.23756228823829,1
"0655-YDGFJ",1,0,0,0,-0.137264653722616,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.525479152932901,0
"8468-EHYJA",0,0,1,0,1.00282458406178,1,1,2,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1.15946337425615,0
"6823-SIDFQ",1,0,0,0,-0.17798212650063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.54575007176335,0
"1097-FSPVW",0,0,0,0,0.392062492391566,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.339371102592493,0
"2839-RFSQE",0,0,0,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.46598947876032,1
"8328-SKJNO",1,0,0,1,-0.3815694903907,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.80131787040172,0
"7010-ZMVBF",0,0,1,1,-0.58515685428077,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.47263619484391,0
"5201-CBWYG",1,0,1,1,1.20641194795185,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.32807012002591,0
"0968-GSIKN",0,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.20067457919887,1
"1965-DDBWU",1,0,0,0,-0.666591799836798,1,1,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.807187421826093,1
"9057-SIHCH",0,0,0,0,-1.19591894595098,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.05810095398146,1
"6352-GIGGQ",1,0,0,0,1.40999931184192,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0.798879026721611,0
"3635-QQRQD",1,0,0,0,1.20641194795185,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.48592962701108,0
"6771-XWBDM",0,0,1,0,1.00282458406178,1,1,2,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1.32064623928311,1
"2897-DOVND",1,0,0,0,-1.23663641872899,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.16744099878094,0
"3082-YVEKW",0,0,1,1,-0.3815694903907,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0.411707814852726,0
"0191-EQUUH",0,0,0,1,-0.300134544834672,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.987425920742128,0
"7134-HBPBS",0,1,0,0,1.61358667573199,1,1,2,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1.44028712878766,0
"3489-HHPFY",0,0,1,0,-1.23663641872899,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.641019519736443,0
"2926-JEJJC",0,0,0,0,-0.99233158206091,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.48094458994839,0
"8601-QACRS",0,0,0,0,-1.11448400039495,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.470643745243316,1
"4950-BDEUX",1,0,0,0,0.107040182945468,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,-0.517170757828418,0
"5789-LDFXO",1,0,0,0,-0.340852017612686,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.3347168361095,0
"0508-OOLTO",0,0,1,1,-1.23663641872899,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.228923122554111,0
"2984-TBYKU",1,0,1,1,1.61358667573199,1,1,2,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1.33393967145028,0
"9822-WMWVG",0,0,0,0,0.351345019613552,1,1,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1.38711340011897,0
"2391-SOORI",1,0,0,1,-1.15520147317297,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.512185720765729,1
"9040-KZVWO",1,0,0,0,-0.259417072056658,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.356872407163142,0
"2645-QTLMB",1,0,0,0,-1.03304905483892,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0.980002039999329,1
"4806-HIPDW",0,0,1,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.1391924554257,1
"1548-ARAGG",0,0,1,1,-1.15520147317297,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-0.208098459941669,0
"6339-RZCBJ",1,0,0,0,0.63636732905965,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.469866580584104,0
"4424-TKOPW",1,1,0,0,-1.23663641872899,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.966708607832157,1
"4415-WNGVR",0,1,1,0,-0.829461690948854,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0.479836654709483,0
"2522-AHJXR",1,0,1,0,1.12497700239582,1,1,2,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1.48515246235187,0
"0412-UCCNP",1,0,0,0,0.921389638505748,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,-0.184834953649118,0
"1816-FLZDK",1,0,0,0,-1.27735389150701,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.18350404520792,0
"7096-UCLNH",1,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48592962701108,0
"8443-ZRDBZ",1,0,0,0,-1.15520147317297,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.375150876393003,1
"9136-ALYBR",1,0,0,0,-1.27735389150701,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.33970187317219,1
"4615-PIVVU",0,0,0,0,0.392062492391566,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0577701834017712,0
"8885-QSQBX",0,0,0,0,-1.27735389150701,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.505539004682143,0
"7479-NITWS",1,0,0,0,-1.03304905483892,1,1,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.817157495951472,1
"8617-ENBDS",1,0,0,0,-1.19591894595098,1,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.293728604369074,0
"9385-NXKDA",0,0,1,0,1.61358667573199,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0.594492507151341,0
"0430-IHCDJ",1,0,0,0,-0.707309272614812,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.523817473912004,0
"2959-MJHIC",1,0,1,0,-1.15520147317297,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.518055272190102,1
"6674-KVJHG",0,0,0,0,-0.870179163726868,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.31477668785874,0
"1814-DKOLC",0,0,0,0,-1.11448400039495,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.30646829275426,0
"4201-JMNGR",0,1,0,0,-1.27735389150701,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,-0.29782912707008,1
"9351-HXDMR",1,0,1,0,1.61358667573199,1,1,2,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1.53334115395786,0
"3537-HPKQT",0,0,1,0,0.921389638505748,1,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.431647963103484,0
"2129-ALKBS",0,0,1,1,0.310627546835538,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.28154310744081,0
"5821-MMEIL",0,0,1,0,1.00282458406178,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49091466407377,0
"5960-WPXQM",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.474851617646793,1
"0684-AOSIH",1,0,1,0,-1.27735389150701,1,0,2,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1.00492722531278,1
"8260-NGFNY",0,0,0,0,-1.27735389150701,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.31477668785874,1
"1309-XGFSN",1,1,1,1,0.799237220171706,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0.534672062399067,0
"1866-RZZQS",1,1,0,0,0.351345019613552,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.11792139873374,1
"6968-URWQU",1,0,1,0,0.43277996516958,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.279550657840218,0
"4742-TXUEX",0,0,1,1,0.595649856281636,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.51085481232453,0
"9631-XEYKE",1,0,0,0,-1.19591894595098,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.477290461326902,0
"8631-NBHFZ",1,1,1,1,1.3692818390639,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0.486483370793069,1
"1335-MXCSE",1,0,1,1,0.921389638505748,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,-0.316107596299942,0
"8873-TMKGR",1,0,0,0,-0.137264653722616,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.51750152840811,0
"8800-JOOCF",0,0,0,1,-0.829461690948854,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.641019519736443,0
"1469-LBJQJ",0,0,1,0,1.3692818390639,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.34390974557566,0
"4958-XCBDQ",1,1,0,0,0.107040182945468,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.21762213998753,1
"8337-UPOAQ",1,1,1,0,-0.910896636504882,1,1,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.832112607139541,1
"0064-YIJGF",1,0,1,1,-0.218699599278644,1,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.365180802267624,0
"2386-OWURY",0,0,0,0,1.04354205683979,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1.01489729943816,0
"1725-IQNIY",1,0,1,0,0.880672165727734,1,0,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1.49512253647724,1
"0310-VQXAM",1,0,0,0,-0.951614109282896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49257634309466,0
"6598-RFFVI",1,0,0,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.51085481232453,1
"3453-RTHJQ",1,0,0,0,-1.07376652761694,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.144177492488389,0
"6712-OAWRH",0,1,0,0,-0.259417072056658,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.880301298745539,1
"6278-FEPBZ",0,0,0,0,-0.951614109282896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.47928291092749,0
"4280-DLSHD",1,0,1,0,-0.99233158206091,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,-0.332724386508907,0
"1508-DFXCU",1,0,0,0,-0.829461690948854,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.554612210649825,0
"8614-VGMMV",0,0,0,0,-0.707309272614812,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.520494115870211,1
"7868-BGSZA",1,0,1,0,0.43277996516958,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.513070235127413,0
"2800-QQUSO",1,0,0,0,0.392062492391566,1,1,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1.18106520152781,0
"2930-UOTMB",0,0,0,0,-0.0558297081665882,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0162282078793587,1
"7973-DZRKH",0,0,0,1,1.3692818390639,1,1,2,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.87033122462016,0
"5914-DVBWJ",0,1,0,0,-0.58515685428077,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.687546532321545,1
"7698-YFGEZ",1,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48759130603197,0
"2533-QVMSK",1,0,1,0,1.16569447517383,1,1,2,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0.97501700293664,1
"9773-PEQBZ",1,0,0,0,-0.910896636504882,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.501438481981137,0
"8644-XLFBW",1,1,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.228923122554111,1
"0650-BWOZN",0,1,0,0,-0.58515685428077,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.292066925348178,0
"8625-AZYZY",1,0,1,0,-0.340852017612686,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.3256312763458,1
"7785-RDVIG",0,0,1,1,-1.19591894595098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.51085481232453,0
"9602-WCXPI",1,0,0,0,0.717802274615678,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.48260626896929,0
"2903-YYTBW",1,0,1,1,-1.27735389150701,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.671706906771793,0
"3620-MWJNE",1,0,0,0,-1.23663641872899,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.342694460634285,0
"8573-JGCZW",1,0,0,0,-0.625874327058784,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.49922305917825,0
"6837-HAEVO",1,0,1,1,1.49143425739794,1,1,2,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1.33726302949208,0
"6701-YVNQG",1,0,1,0,1.61358667573199,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.795555668679818,0
"9306-CPCBC",0,0,0,0,-1.19591894595098,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.315330431640729,1
"4304-XUMGI",1,1,1,1,0.717802274615678,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0.345240654016866,0
"9504-YAZWB",0,0,0,0,0.83995469294972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.47928291092749,0
"8819-ZBYNA",0,0,1,0,1.04354205683979,1,1,2,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1.47352070920559,0
"6174-NRBTZ",1,0,0,0,0.554932383503622,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.13033031653923,0
"9481-IEBZY",1,1,1,0,1.61358667573199,1,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1.59980831479372,0
"1833-VGRUM",0,1,0,0,-1.27735389150701,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.313668752619833,1
"6137-NICCO",0,0,1,1,-1.07376652761694,1,1,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.973355323915743,0
"9065-ZCPQX",1,0,1,0,1.61358667573199,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0.468204901563207,0
"6402-EJMWF",1,0,0,0,-1.15520147317297,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-0.314445917279045,0
"3620-EHIMZ",0,0,1,1,0.799237220171706,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.50919313330363,0
"3213-VVOLG",1,0,1,1,-1.31807136428502,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.30979165079605,0
"6870-ECSHE",0,0,0,0,-1.23663641872899,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.47263619484391,0
"8747-UDCOI",0,0,1,0,1.32856436628589,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.50919313330363,0
"8374-XGEJJ",1,1,1,0,0.43277996516958,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.20432870782036,1
"2656-TABEH",1,0,1,0,-1.15520147317297,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.17774184348601,1
"6946-LMSQS",1,1,1,0,-0.300134544834672,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.807187421826093,1
"4626-OZDTJ",0,0,1,0,0.758519747393692,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0.461558185479621,0
"9169-BSVIN",1,0,0,0,-0.829461690948854,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0.331947221849694,0
"2325-ZUSFD",0,0,1,1,1.00282458406178,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0.177411072906319,1
"8194-PEEBY",0,0,1,1,-0.340852017612686,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.49091466407377,0
"6872-HXFNF",0,0,1,0,1.28784689350787,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.213083497004358,0
"3932-CMDTD",0,0,0,0,-1.15520147317297,1,0,2,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1.35886485676373,1
"7714-YXSMB",0,0,0,0,-0.259417072056658,1,1,2,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1.18771191761139,0
"8387-UGUSU",0,0,1,1,-0.707309272614812,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48592962701108,0
"1080-BWSYE",1,1,1,0,1.28784689350787,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.29982157667067,0
"4039-HEUNW",1,1,1,0,0.147757655723482,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.05477759593967,1
"1194-HVAIF",0,0,1,0,-0.218699599278644,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.00492722531278,0
"0812-WUPTB",1,1,1,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.202336258219767,1
"3594-UVONA",0,0,0,0,0.107040182945468,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0.70416332253051,1
"0004-TLHLJ",1,0,0,0,-1.15520147317297,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.303698678494454,1
"1767-TGTKO",0,0,1,1,-0.99233158206091,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.641796684395656,0
"8439-LTUGF",1,0,0,0,-0.910896636504882,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.48759130603197,0
"8805-JNRAZ",0,0,0,0,-1.23663641872899,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.517170757828418,0
"5089-IFSDP",0,0,1,0,1.04354205683979,1,1,2,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1.48515246235187,1
"6418-HNFED",1,0,1,0,0.758519747393692,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.614432655402099,0
"0206-OYVOC",0,0,1,1,0.554932383503622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.51251649134542,0
"7291-CDTMJ",1,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1.49922305917825,0
"7128-GGCNO",1,0,0,0,0.554932383503622,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26714174003473,0
"0237-YFUTL",0,0,1,0,0.717802274615678,1,1,2,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1.49179917843545,0
"7691-KGKGP",1,0,1,1,0.83995469294972,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0.00791981277487619,0
"6710-HSJRD",1,0,1,0,1.16569447517383,1,1,2,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1.63968861129524,0
"3675-EQOZA",1,0,0,0,-1.11448400039495,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.46598947876032,0
"0840-DCNZE",1,0,0,0,0.595649856281636,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0.737396902948441,0
"1732-FEKLD",0,0,0,0,0.880672165727734,1,1,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.996618830208294,0
"9862-KJTYK",1,0,0,1,-0.544439381502756,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.30979165079605,0
"0479-HMSWA",0,0,0,1,-0.259417072056658,1,0,2,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1.35221814068015,0
"5854-KSRBJ",1,0,1,1,1.53215173017596,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.30812997177515,0
"0365-BZUWY",1,0,1,0,-0.625874327058784,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.25584075746815,0
"4817-VYYWS",0,0,0,0,-0.0965471809446022,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.17774184348601,1
"5701-SVCWR",0,0,0,1,-1.27735389150701,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.35465698436025,0
"3129-AAQOU",0,0,1,1,-0.544439381502756,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.30148325569157,0
"4922-CVPDX",0,0,1,0,-0.259417072056658,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0.290405246327281,0
"1396-QWFBJ",0,0,1,1,-0.463004435946728,1,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.308683715557143,1
